municipality,year,month,ndvi_mean,ndvi_std,evi_mean,evi_std,ndwi_mean,ndwi_std,s2_valid_px,vv_mean,vv_std,vh_mean,vh_std,s1_valid_px
Cavinti,2020,6,0.7680429229281253,0.23103673671753208,0.669571866325326,0.21026675644366805,-0.6406365021318392,0.23386972279558213,131193,-7.373071115908359,3.217294447732728,-14.022818222012926,3.441075292665689,292012
Cavinti,2020,7,0.8203244690431433,0.09546384273997571,0.7378027824731869,0.11618744240786741,-0.6913486351892854,0.07326744903785383,23850,-6.966380828372638,2.9941730201226595,-13.61935237807893,3.317049712458782,291702
Cavinti,2020,8,0.7850217069853247,0.23528213698393247,0.6306447205244589,0.20750153309208377,-0.6745040169311317,0.22314623047696475,161466,-7.298497811876227,3.216805991173885,-13.949628701731863,3.4283718214747716,291950
Cavinti,2020,9,0.7621346478881316,0.10579420813307015,0.6867453444267579,0.11399165723399278,-0.6520954625848763,0.08855650337709008,53947,-6.862605670689783,3.316272265308968,-13.553778972736266,3.397453856634063,291114
Cavinti,2020,10,0.7229951260927706,0.15204084767114023,0.6509994845450091,0.17145860406075603,-0.6246997591505411,0.13529973217584265,117887,-6.55859050670806,3.402064309055231,-13.024658039334101,3.4392153442599445,292133
Cavinti,2020,11,0.7859564206422864,0.1664948381114853,0.5613436225648321,0.16169209723247355,-0.6795094622514913,0.16106168516599031,49265,-7.1467571339784,3.043332706929427,-13.674157693676454,3.52065747107044,292037
Cavinti,2020,12,0.7029694504996137,0.27044754698087925,0.5457352464233202,0.219013175977222,-0.6025401706946156,0.28816908132690355,105804,-7.2924635811622585,3.3978303606131415,-13.819154239003,3.568146311197085,291948
Cavinti,2021,1,,,,,,,,-7.23295404525751,2.897248766129681,-14.006595048155129,3.475353793664422,292056
Cavinti,2021,2,0.6976726762347966,0.3048656671844354,0.5945713902110025,0.2310847033901427,-0.5878940872336658,0.32235011728936447,124646,-6.734035389542639,3.3432773987139983,-13.32333799199677,3.5758056615480385,291981
Cavinti,2021,3,0.7018873007712022,0.23699239001208924,0.5848712379723818,0.1968484482060277,-0.5970628481256353,0.23590532780119983,241357,-7.374146323953705,3.1722418735825904,-14.11244535508491,3.4423736306299246,291948
Cavinti,2021,4,0.667798017661555,0.22882696530139815,0.638966530484379,0.28614903481086096,-0.5638698174295175,0.21077261653512372,98510,-7.292255492882149,3.1673665351440587,-14.016911460458086,3.380170758947757,292032
Cavinti,2021,5,0.6997836068071782,0.2499213846538907,0.6509584101173855,0.25434310470996196,-0.5783483962023419,0.25553429229880725,119893,-7.3553274921453395,3.2356663223774875,-14.242427499660133,3.4193881426686694,291965
Cavinti,2021,6,0.791472584573131,0.1827850809777247,0.6712039909702283,1.9982628466176395,-0.6766492106241333,0.16564740232092617,222590,-7.4623216062925355,3.2160761400638553,-14.215458331134212,3.4895363942532396,291829
Cavinti,2021,7,0.6430411516055673,0.18784459019320587,0.7673786886008891,1.4893546779403324,-0.5271892810486796,0.17182152848657967,9408,-7.03744088484906,3.0830344734251116,-13.713851455410273,3.4075103387411705,292062
Cavinti,2021,8,0.7607299685918357,0.15989293688296755,0.662270573263717,0.1642511962606307,-0.6510524503530616,0.15243845312689625,88751,-7.11033915183266,3.5315181497459687,-13.971634410369001,3.454175463901173,290968
Cavinti,2021,9,0.7593156740788934,0.25805622529289046,0.6433193406982403,13.434055385149207,-0.6428459824778753,0.25502388447018254,85659,-7.371124840577239,3.338442116908458,-14.144263808397026,3.563933239676153,291823
Cavinti,2021,10,0.7547543787508001,0.27081146679581775,0.5895394474399872,0.21412255587346812,-0.6441678641858133,0.2760953681912519,146099,-7.203885152502137,3.0393255391397607,-13.99305765398387,3.525036597909493,290568
Cavinti,2021,11,,,,,,,,-6.881599353007727,3.544004865611681,-13.602420553312916,3.5995073544911826,291922
Cavinti,2021,12,0.7625273284741638,0.28138120337548106,0.5900563589096404,0.19772876658082875,-0.658470390181079,0.2930785803068255,163797,-7.2536380481814735,3.038387177134638,-13.894441243322376,3.507262947936707,291107
Cavinti,2022,1,0.7597302191652081,0.20953616677791867,0.5865343947064344,0.19983646720420523,-0.6531716768925547,0.204284668728484,104634,-7.110334923491182,3.3903737638662466,-13.775688735098864,3.564603314781344,290724
Cavinti,2022,2,0.5210553721829984,0.22809543475995037,0.5274082552221407,0.2233528366839963,-0.42617297682820593,0.21063153081540073,15169,-6.844092009389703,2.989033106774583,-13.445992482745098,3.409589484493034,291204
Cavinti,2022,3,0.7759211352683003,0.1684558233453237,0.6479204214887002,0.15407653044499137,-0.6627524159909646,0.14771944224108902,64868,-6.814451535238866,3.225086452214283,-13.573907166623549,3.392249829117148,291413
Cavinti,2022,4,0.6862328460841465,0.2606408869768648,0.6715077908790458,0.2835742849733814,-0.5743093689605169,0.24543575275933338,85350,-6.8116841635878735,3.1695106277440916,-13.427250101942374,3.4564910924789674,291147
Cavinti,2022,5,0.7665104573735757,0.2744033735967891,0.6512543770879768,0.2251172551083405,-0.6466199894464821,0.2759691309461193,181911,-6.765334464279754,3.1154566315797854,-13.720592046365741,3.370300975515465,291304
Cavinti,2022,6,0.7750967803223588,0.19236273974743465,0.7108137397306604,0.2274108042953699,-0.6603623261801838,0.1790899347137486,129120,-6.776875186332801,3.272247962440413,-13.533420320154441,3.492171703777993,291077
Cavinti,2022,7,0.5701046178249822,0.1711337337037691,0.6692724475053131,0.20682664540006268,-0.47741789358400966,0.14894699429739827,65059,-6.651262262891276,3.2505574612342416,-13.251881446560713,3.342383128069706,291627
Cavinti,2022,8,0.7793508352418257,0.10435942020617626,0.7069775332929626,0.12479010989066372,-0.6669622645252835,0.08603013100983485,54523,-6.895091900752227,3.473675266637557,-13.414245887394127,3.377893209223925,291384
Cavinti,2022,9,0.7048955312277476,0.20416938499202417,0.6313778631481393,0.20390706925304247,-0.600614367379617,0.18772388580257993,147772,-6.958332985960929,3.121241619297123,-13.585794391630785,3.3703372400860627,291270
Cavinti,2022,10,0.8004365534191549,0.2723949832216716,0.6516802441964687,0.2583087996474935,-0.6853773086957351,0.2622155342818529,182556,-6.7719157627077005,3.0685148275770393,-13.307893128715577,3.4166523120526127,291169
Cavinti,2022,11,0.6924682832490561,0.21204715064983098,0.5828887876012504,0.2494003856818065,-0.5862974982486435,0.21792350377509126,151481,-6.4998130079746,3.071970469788368,-13.174271283602057,3.4868475489402466,291416
Cavinti,2022,12,,,,,,,,-7.2543579172057155,2.8337840485371215,-13.831583931213395,3.4634673713435715,291340
Cavinti,2023,1,0.6969079187743512,0.3480566329329257,0.5571493837125109,0.23122717618854088,-0.5783967794380656,0.3812240150257174,124325,-7.084205815722998,3.0100957841585605,-13.680132112245667,3.56209138890436,290707
Cavinti,2023,2,,,,,,,,-7.004212378448433,3.5344485605772165,-13.76854730117614,3.5214634470711874,290669
Cavinti,2023,3,0.6200397408752676,0.21411799396040848,0.5805734059592565,0.20894413583161586,-0.5253409244463931,0.20423483689407568,84726,-7.125118359189529,3.428158775651058,-13.67613971252953,3.4354747513449935,290987
Cavinti,2023,4,0.7462322423775424,0.16958351797617013,0.6627895878463302,0.1741045875679278,-0.6388894043941427,0.15089456362205153,138407,-7.084920002232237,3.2876845989643675,-13.649872848451626,3.407790987584688,290896
Cavinti,2023,5,0.7326173002278535,0.24194633623640346,0.6469066485658201,0.23391720597352686,-0.62469835427173,0.2246142727305882,186469,-7.153623446485072,2.89425557640433,-14.057398044858395,3.425393754227775,290544
Cavinti,2023,6,0.7390468974955027,0.37053845261558016,0.6596642225568752,0.3120243328546512,-0.6216287021737825,0.3544316157626755,142504,-6.720669910509574,3.4222998166281426,-13.601424891323328,3.321385802831871,291529
Cavinti,2023,7,0.7320291691795232,0.2266261265162234,0.6351359842769488,0.22514406201517836,-0.6152187740397849,0.21679647828104665,177089,-6.855878804473292,2.9609003525033626,-13.646294376256687,3.334613207480444,291178
Cavinti,2023,8,0.7510429506723784,0.19069477548962882,0.6687465247957385,0.20350730343617948,-0.6280307919795955,0.1899106246162563,162060,-6.998285749217117,3.3204302777273242,-13.623770797319079,3.4295101312513943,290945
Cavinti,2023,9,0.776134569356426,0.2763990364877385,0.5872621265072059,0.19839949960594752,-0.659422494025315,0.2792853073516676,228296,-6.880883529429696,3.351230160516588,-13.575393242287314,3.326174953199475,291215
Cavinti,2023,10,0.6564631973043729,0.17388600359022932,0.6458622451725301,0.8668034243894714,-0.5561422417383036,0.15212939321970084,47875,-6.7731337392127084,3.2935283956949006,-13.386319547090627,3.3773328170546675,291019
Cavinti,2023,11,0.6360110732907372,0.17452753009647703,0.6018841362962912,0.23008624089907811,-0.5478822470263656,0.15604769676828253,16564,-6.618708989904009,3.0831491999694576,-13.273390428414096,3.5754673911258337,291060
Cavinti,2023,12,0.6643296444589175,0.3153730916774308,0.5469065763216598,0.23084316005168506,-0.5541782488014498,0.33214981614988687,91878,-6.878977022175975,3.2745399233131995,-13.55190243263112,3.6195181564965377,290882
Cavinti,2024,1,0.3813687374395485,0.30398362749726576,0.13718058954868803,13.798843167442813,-0.30924347139749986,0.26610777865478874,1577,-6.942883685014621,3.1146253621197277,-13.641163588369741,3.571714948452854,290790
Cavinti,2024,2,0.7900832861928562,0.23056826666227492,0.5639326349594165,0.1750842058562038,-0.6865206573400248,0.23926777568111354,226667,-6.9966065638425015,2.954247616107234,-13.7694176205238,3.4019597788084774,290953
Cavinti,2024,3,0.6385441974660421,0.16387886588984035,0.575469200666064,0.1508450907530009,-0.5515086650921625,0.14229279697829317,82985,-6.994273553917845,2.8991567619991927,-13.573943981227226,3.3416973200960065,290941
Cavinti,2024,4,0.756859977310928,0.22706748581828762,0.6193459576147642,0.2937028110807609,-0.6539374600526376,0.20950200637338612,145220,-7.013512665060695,3.2782036177950076,-13.806718508421364,3.4624148158340438,290803
Cavinti,2024,5,0.7129706777230779,0.2550101854952361,0.5826766352084399,0.22224839697095192,-0.6148240159213834,0.2330424121016084,134261,-7.043397870608664,3.0511614105435747,-13.623452086230914,3.373926256418455,290813
Cavinti,2024,6,0.7387607708918345,0.21570582412939865,0.70437770328451,0.2159272589624961,-0.6145337816590354,0.20026732827935376,99778,-6.770209972568876,3.1540982785543132,-13.473771916997554,3.4265416257803785,290696
Cavinti,2024,7,0.5782041057622556,0.13757890999506395,0.6040131989669439,0.17813296618848434,-0.4959996604240934,0.11990646046116779,200517,-7.179132768643465,3.2394193402440026,-13.8012667381274,3.5753010384198296,291462
Cavinti,2024,8,0.6390257019242002,0.22160837789839963,0.6279269275786974,0.2482544389879785,-0.5401171178377706,0.2097029941581786,100925,-6.913014629124841,2.9926834646106024,-13.628470530395386,3.420155323236187,290404
Cavinti,2024,9,0.6046590642324425,0.13307687282544362,0.6664774422853215,0.22033142904533773,-0.5055275902905196,0.12015677266875734,554,-7.008806635038072,3.2681438303482544,-13.87592804416994,3.4752571599062314,290638
Cavinti,2024,10,0.6851198785770082,0.26519008024171115,0.6018798664436769,0.2376687876482049,-0.5669082880616841,0.2753786111289555,41919,-6.6298159451334335,3.1476412457408958,-13.166559805243887,3.4551387825439566,291395
Cavinti,2024,11,0.6577638713430991,0.20390017461416696,0.6335900270743633,4.600924120915835,-0.5668093656811812,0.19315631615846326,56233,-7.156004857447128,3.155344981550729,-13.837233072639373,3.5227077674604566,290007
Cavinti,2024,12,,,,,,,,-6.632085172704851,3.2226340214189877,-13.126694365358382,3.5892030610309256,290938
Cavinti,2025,1,0.5035952472059606,0.12824422073294353,0.5377129605404399,0.1705719520492205,-0.428870468992375,0.10697092160974576,21495,-6.760581116007436,3.1358228467357474,-13.292662646652419,3.5709756444913596,290945
Cavinti,2025,2,,,,,,,,-7.097543678452446,2.9227680793309334,-13.74564865057115,3.5060811094516127,290560
Cavinti,2025,3,0.7499958476989351,0.2213655508667071,0.6132599621296632,0.19127507021254703,-0.6457095541533712,0.21979427644674082,104552,-6.851055650911465,3.2555648975030858,-13.536755047900888,3.4886805426131273,290912
Cavinti,2025,4,0.7607962112202924,0.12959831136254474,0.6428539709404005,0.14164063654006892,-0.6642440219175484,0.10130561267633612,150997,-8.388285940148117,3.2362740323934616,-15.016430218802974,3.4883289562949114,291986
Cavinti,2025,5,0.7887446462227119,0.22138078976739978,0.6912118403809114,0.21148495069079276,-0.6672117959653056,0.20788069483787733,150183,-7.194007960187594,3.471827479341102,-13.970258641545986,3.487068503486826,290288
Cavinti,2025,6,0.7921338170296374,0.258086446019187,0.6559380634774981,0.21202115658506876,-0.6690978633664292,0.2622606727794589,232106,-7.6523010355842525,3.3598371181739473,-14.090079764082157,3.361704360353838,292229
Cavinti,2025,7,,,,,,,,-7.654229689360395,3.0563940717272833,-13.865125602656102,3.412327113390824,292210
Cavinti,2025,8,,,,,,,0,-7.182210317122085,3.9559593599129674,-13.588030368705414,3.5195327099768083,291895
Cavinti,2025,9,0.8113503524995528,0.12336908149279835,0.7957520248996238,0.1436236647063788,-0.6960824241218501,0.10298305200132976,5337,-7.058981282357009,3.5405201055893207,-13.294061854906968,3.3802087067809747,292266
Cavinti,2025,10,,,,,,,0,-7.022057185492496,3.4288631097267728,-13.659575934058084,3.667291456961258,291835
Cavinti,2025,11,0.7485929029030394,0.3078586428542332,0.5317227537572213,0.1909412370646891,-0.6359572141605554,0.3378141278954259,214903,-7.21087414105621,3.446334362925832,-13.525532737552904,3.4681340473453828,292228
City of Biñan,2018,1,0.42303469266336113,0.298929930754202,0.26191800628839346,10.68507184731,-0.411581605326105,0.25363001506539096,87200,-6.461392564733133,3.7324753177727326,-11.998014002285466,3.846265549090256,95448
City of Biñan,2018,2,0.3814929099574749,0.2689686823291167,0.2847283022711345,1.8717996224633273,-0.38545273685419196,0.22914798008509943,85422,-6.354613352274653,4.237448875087187,-13.013512083598764,3.851226177585344,95450
City of Biñan,2018,3,0.3346527828357553,0.2389732910049877,0.2479446443204241,0.44750008730803487,-0.3548569890404632,0.20402936359763948,94147,-6.354513516747013,4.193189087563313,-13.234364644958838,3.97683529762081,95444
City of Biñan,2018,4,0.288812810635818,0.22678166496715013,0.20638368781102892,1.7281757041110926,-0.3244156049935384,0.19805956913071482,79748,-6.60603423245276,4.376622961909322,-13.441707766194623,4.118003240503843,95446
City of Biñan,2018,5,0.30967063022755836,0.2614712550735505,0.21133941818902155,1.5240496419138347,-0.35002004048274865,0.23204156309789556,95450,-7.232367046004186,4.214378710693015,-12.836949309284675,4.5405121007548015,95416
City of Biñan,2018,6,,,,,,,,-5.587910796042742,4.230158147401677,-12.652855066073801,3.715096785447239,95444
City of Biñan,2018,7,,,,,,,,-6.050117540686844,3.699996820923345,-11.790834591916607,3.8395698235811833,95423
City of Biñan,2018,8,,,,,,,,-5.915254454440455,4.03261367164863,-12.914653347289073,3.851606062002033,95395
City of Biñan,2018,9,0.42238172760261306,0.23729893831862386,0.44069279442529613,0.29571093599442805,-0.36675346653947793,0.1930467290578307,17001,-5.960119283947168,4.171921254713311,-12.81339768087534,3.9008129105322142,95387
City of Biñan,2018,10,0.4312907311605422,0.2872412597908441,0.3341723212599983,0.48858331839618696,-0.41833142536725554,0.2362585963908094,57866,-6.158406601708722,4.197533839318112,-12.98535453459133,3.9506924518774102,95372
City of Biñan,2018,11,0.4036703635058903,0.2888745508165778,0.29380487021294166,0.5696264894462042,-0.3997501338702631,0.24299776044671087,65842,-6.234670695245686,4.187319767404759,-13.06626002396459,3.9358306858955725,95395
City of Biñan,2018,12,0.40057253329327036,0.2670260749610154,0.30182024911027233,0.9041539443256965,-0.3901786524452185,0.2271230580967066,78627,-4.702361703821067,4.197573293215041,-11.884111275157668,3.6507223136592866,95409
City of Biñan,2019,1,0.3528244775776175,0.20847390907062496,0.3037530189207741,0.20922493707000525,-0.33659016335649966,0.16813959389220984,9356,-6.201869645465856,4.235877385924458,-13.194008035615704,4.014684159277624,95400
City of Biñan,2019,2,0.3991014633910328,0.2537425323077715,0.3760010861898191,1.7066085909437343,-0.3709254026338995,0.21435671695228478,18655,-6.408246797743817,4.343793752053187,-13.457557081183726,4.23095522857844,95353
City of Biñan,2019,3,0.3224652428163592,0.2610809333128021,0.2281848615247959,0.44064326670712983,-0.3547206825479526,0.23126675872351402,92070,-6.6081479061739525,4.535674351534947,-13.538834579953788,4.350531421807111,95376
City of Biñan,2019,4,0.30770409599212395,0.21252711940732644,0.2470019512404462,0.2349569386687736,-0.3270898138330338,0.18022042471170005,73490,-6.712888567798988,4.544332010907441,-13.63673474995587,4.398168775794695,95366
City of Biñan,2019,5,0.4092467002499378,0.3052108025143476,0.3227826501660746,0.6480238381229063,-0.3910085640602769,0.24723436068503912,78434,-5.161978960904089,4.313236027268767,-12.266276257073741,3.7675039808676827,95401
City of Biñan,2019,6,0.38466096262027427,0.2571653245938038,0.35161655937969943,1.90144333480331,-0.35910780700842954,0.20996869741603066,44207,-5.422303734762337,4.242871181466546,-12.534821250043661,3.7050113117671755,95416
City of Biñan,2019,7,0.4124908092253177,0.3099587910123972,0.3364173722056854,0.357708021753906,-0.38711352490254897,0.25781382443665113,61749,-4.986729967961157,4.191225344430681,-12.207858137045177,3.6092060931564798,95407
City of Biñan,2019,8,0.4389634885649792,0.2688580267794453,0.4169188643633313,0.4828856565735436,-0.40244385761051016,0.21388460906889473,45346,-6.036501422071742,3.7604456719085655,-12.007402434775479,3.936774655674757,95373
City of Biñan,2019,9,,,,,,,,-5.777868930157308,4.104075136494882,-12.709704812879256,3.798854575021137,95399
City of Biñan,2019,10,0.37543728436525875,0.278300645093677,0.2973534154339563,0.2646947362540757,-0.36780779073420844,0.23681620845159737,66189,-5.527619664609861,4.109155222155471,-12.447844455789962,3.642851908463137,95388
City of Biñan,2019,11,0.3008819750905877,0.15023249045239442,0.2872485138465079,0.16577274153423158,-0.2559980287404593,0.12143598262774388,16743,-5.562702560975594,4.052715049893989,-12.588068910247623,3.7019340802417506,95378
City of Biñan,2019,12,0.4033633476752959,0.2651473391513086,0.3431772290627822,0.29101217858576406,-0.386803014634141,0.22525835481958884,36586,-5.985251114618649,4.129979079425982,-12.856883147458255,3.862023886898043,95385
City of Biñan,2020,1,0.3877040962347743,0.28824319071113136,0.27693411905487525,0.2709137036969713,-0.378615927041339,0.24594254368184398,63911,-5.971298676224869,4.159368036448298,-12.888203858079002,3.960985260162733,95287
City of Biñan,2020,2,0.36443326705199336,0.25245893246162554,0.25687938989693104,0.538771736413774,-0.37638299813381787,0.2089059116274977,95285,-6.35228675565037,4.337464973203668,-13.33765597491088,4.128399652956028,95377
City of Biñan,2020,3,0.3165556397696669,0.24820151384669373,0.2381840387939328,0.2074785600546328,-0.34202345859484684,0.21443534843596895,66749,-6.446854076905662,4.443067825638869,-13.346914817605992,4.204089142902381,95360
City of Biñan,2020,4,0.28126816807042043,0.22431629009479512,0.21407303348360293,0.8220214519837925,-0.30651318189680105,0.1976530935854146,84190,-6.564793773962969,4.54326757392826,-13.536718816667216,4.254036644412397,95381
City of Biñan,2020,5,0.3787118653617791,0.2995840138113284,0.300541316366669,1.8254152781622848,-0.36387710451360444,0.244865465416399,67179,-5.775690630351839,4.4023659948245655,-12.722549215473213,3.9665255321842112,95406
City of Biñan,2020,6,0.4242283500280605,0.29775250899701355,0.34006512391492716,2.1747672353584124,-0.4061074079776763,0.2322001571154164,56368,-5.919711936222367,4.208704977778078,-12.91061527855869,3.8262598714154974,95423
City of Biñan,2020,7,0.39494315597983326,0.2866399490824932,0.3262451511517952,0.6602654394311999,-0.3750272546501063,0.23604615166634715,64789,-5.431211790265172,3.705669271754593,-11.443573526906318,3.7414912475320343,95363
City of Biñan,2020,8,0.44149362380717644,0.28102619074949786,0.3705670079020108,1.0139424689218735,-0.41249971185264267,0.22631032952026553,66981,-5.65094294824261,4.078217140692611,-12.548280854990745,3.7411753927451197,95398
City of Biñan,2020,9,0.4156161364214958,0.2923051792865477,0.37567496651302607,0.455037651075861,-0.38773096834360277,0.24383437232861044,58529,-5.847969645516881,3.646656272111614,-11.776126398289138,3.839404112699947,95306
City of Biñan,2020,10,0.40550009962957695,0.27090520043190597,0.3324643994135193,0.46926068792010095,-0.3821150335271541,0.2250507818314716,62343,-4.028144718394172,4.18162070976816,-11.403419276151476,3.48706852127259,95418
City of Biñan,2020,11,0.3540342001405188,0.3323541933176588,0.30550694133193806,0.24359832432044085,-0.3347544308175185,0.3083151224749851,13382,-5.297002941536495,4.202144451620819,-12.395154571535235,3.841019453486152,95323
City of Biñan,2020,12,0.4321766330778706,0.28608067090657957,0.30449944583900357,0.36310572810897385,-0.41329927881007594,0.23576101978856015,52836,-5.545321807143342,4.25367129439478,-12.577323162752874,3.904601414607495,95311
City of Biñan,2021,1,0.39290194421626057,0.2638136167237797,0.30672534494711245,0.6131025179912838,-0.3676254580883991,0.22426149889982927,75165,-5.5743043185755825,4.098946129422101,-12.717133289808421,3.927251548237964,95391
City of Biñan,2021,2,0.3966665688445398,0.29727032731980574,0.2864658627182457,0.7144090666151548,-0.3929707322030951,0.25209498561137134,82955,-5.046017005009339,4.467405784335,-12.291214841288799,3.8434452506463317,95386
City of Biñan,2021,3,0.0027854042699410825,0.07348199023704732,0.02353874910737172,0.30478169929397747,0.005040561027791619,0.0825490754559804,112,-5.979853163015386,4.346643897798043,-13.080026689716117,4.157702561136787,95208
City of Biñan,2021,4,0.2987500508252336,0.24737861448031262,0.24533077260064956,3.7267103215055943,-0.30688244638332124,0.220307634465572,36532,-6.009662343559429,4.33978582594652,-13.053133923758555,4.145630381065924,95336
City of Biñan,2021,5,0.29933199356085627,0.2453249579820044,0.23290998747008582,0.6028641377044036,-0.3246252062357637,0.21317737689567864,75252,-6.2101168047977735,4.536879695245803,-13.299319000619587,4.296173353589153,95339
City of Biñan,2021,6,0.3179530796131169,0.21202908755853656,0.5571898328058301,0.46920641734147034,-0.24092818554589382,0.17966047359045703,36629,-5.835763075367341,4.29924551929797,-12.92716296982625,4.0412240048761525,95351
City of Biñan,2021,7,0.5681064283011587,0.2907696833529069,0.6312001027498304,4.279708580298854,-0.48824258266296405,0.23783714236728243,13118,-4.605887022203873,4.218186095206474,-11.936581045111044,3.739274082502027,95316
City of Biñan,2021,8,0.08866027976631213,0.20864261039856288,1.610042652297521,76.94624879924866,-0.0393250912310439,0.19298021525250422,3060,-6.061455463435493,3.9125311508347687,-12.037819572945905,4.067017029969988,95216
City of Biñan,2021,9,0.4391326346089244,0.3198251254302061,0.3221592692484701,1.865279280571733,-0.4167769325341869,0.26341416383033156,95372,-5.504348667093287,4.34156437932399,-12.518468768825796,3.84653413621943,95319
City of Biñan,2021,10,0.43553167545547683,0.3133117889075907,0.31314455039853384,0.8516337007718392,-0.42123361114431357,0.2625483049685697,94453,-6.106964683115206,3.7490155684534563,-11.988515940677525,4.143891935222789,95139
City of Biñan,2021,11,0.0005574752022525417,0.06615621722713172,-0.009576039328266167,0.15693768254944557,0.01930646058619233,0.07665108561464792,177,-4.9955996272902174,4.277822031520134,-12.29339322788801,3.8172330322803174,95344
City of Biñan,2021,12,0.3872951884086655,0.3202219332158037,0.28400227676074835,0.46066361909647957,-0.3792758368459063,0.28306693038457464,50617,-6.132915575863679,3.7091717183731427,-12.040134771227907,4.073993162901271,95258
City of Biñan,2022,1,0.28657657032556383,0.2391671656195437,0.2374628847035405,0.33201734421863915,-0.28491515737034967,0.20980606992091727,35012,-6.309246272037042,3.926855580742108,-12.146663599154698,4.184716448610579,95285
City of Biñan,2022,2,0.3564277013724339,0.27786278966330535,0.30171019926395926,9.655014060952222,-0.34701798378721754,0.24130052064779173,62514,-6.217943640579658,3.861813910208678,-12.014630844113537,4.180353781586199,95252
City of Biñan,2022,3,0.33498075236115427,0.26940708736753755,0.23849235272438227,2.9316971441191897,-0.3600933401191584,0.23421460625971605,72998,-6.405597916652315,3.8547458939806445,-12.203524261612184,4.175214670613433,95269
City of Biñan,2022,4,0.1312487299089711,0.24022566738666282,-0.07040534819723754,14.283126157668462,-0.10977253823279198,0.22396663563866265,16587,-5.930527928876979,3.723736754758685,-11.868351265502787,4.059171555582071,95236
City of Biñan,2022,5,0.39466353599032783,0.29437279774686387,0.31204958363906227,0.8894583128574255,-0.3781779105995659,0.23901846906973992,79324,-5.385098288385701,3.7210767746928517,-11.519828776696126,3.84446517706942,95329
City of Biñan,2022,6,,,,,,,0,-5.3749056357786635,3.7587063801407226,-11.507310377347581,3.898134760907592,95298
City of Biñan,2022,7,0.43456781447374404,0.34184936546323674,0.3366666702171214,3.7051325007394253,-0.41543280549319034,0.2857404980015584,94645,-5.244888014105649,3.7233266369979696,-11.32719048081407,3.7941355359239664,95355
City of Biñan,2022,8,0.3692917530155117,0.26287618964741105,0.3079673191067847,0.24284070255238627,-0.3545436950727484,0.21658052915204273,49080,-5.897425438096811,3.7643250019431043,-11.768406201600975,3.939073262804518,95294
City of Biñan,2022,9,0.4158521417267001,0.2856272233166297,0.363859969806197,6.562048621720008,-0.380630652691614,0.23944002361621075,59053,-5.233470796734752,3.8160812910454776,-11.238543341214324,3.8357142250057463,95331
City of Biñan,2022,10,0.37844593017242756,0.24605099620361098,0.35537826452022964,0.22269316971333425,-0.32952400632819956,0.2304984091783567,17340,-4.976043571774961,3.8557945547443406,-10.964893634931014,3.877312765610007,95355
City of Biñan,2022,11,0.3800638912299958,0.2575255554931543,0.29022402135598563,0.3029519034075885,-0.3681176606749384,0.2013716789059247,42861,-4.535831259066143,3.6780672869012245,-10.800414729780973,3.750679788075376,95370
City of Biñan,2022,12,0.40723049247535775,0.3091123368404393,0.28080886827070894,0.4158558421044916,-0.3967049366411875,0.258172062032291,85000,-5.963202431554401,3.67804507945748,-11.842006064508972,4.051310513017642,95341
City of Biñan,2023,1,0.4422912412004801,0.3018486304592893,0.30218814946694206,0.3980850778126216,-0.4245242044438882,0.2457110716660132,88277,-6.183444969995292,3.9177159172622904,-11.982240140893843,4.2285329706921795,95309
City of Biñan,2023,2,0.3397126638080082,0.2320940819426227,0.3144199178103439,0.22847241257675985,-0.30960744755992387,0.2003980206579756,22058,-6.114984455342015,4.035434626005401,-11.926411730287725,4.212668415867553,95331
City of Biñan,2023,3,0.309824327333319,0.24186707313323347,0.22526783654042487,0.3564071672278836,-0.3370878365292249,0.209648269874496,92490,-6.361686146778106,4.09431935989249,-12.136526950734586,4.382891548984535,95306
City of Biñan,2023,4,0.36256680361213844,0.25399942434589723,0.2881564580340681,0.2693042206528992,-0.36609595507265047,0.2063214738938755,81054,-6.075675399152437,3.9291926012623586,-12.017017166323756,4.302376051088061,95236
City of Biñan,2023,5,0.38402302833202195,0.2605591067438587,0.3777263318927293,0.28651788317568067,-0.3576294145506668,0.21261858984825965,63842,-5.995627602469558,4.0135658990914065,-11.946743019926856,4.329882336865051,95244
City of Biñan,2023,6,0.41905222192441755,0.3426780973137411,0.34372475675336817,0.9937826033163992,-0.4095319447285161,0.2821396174279599,63474,-5.223705645722101,3.843608831261452,-11.276682173278601,3.9095137731965606,95339
City of Biñan,2023,7,0.39821294222229825,0.29076421939371205,0.3204470946358404,0.3714591801099587,-0.37966011687235585,0.23031772436083942,70432,-4.967982405728014,3.771202678451395,-11.193757086785252,3.9747688940774664,95361
City of Biñan,2023,8,0.3811492358335505,0.2570903223915195,0.36721644395696457,0.2667484110833154,-0.3468476459047968,0.21797528869223748,31122,-5.207129960284663,3.976020442497376,-11.365023660255082,4.056146140565568,95281
City of Biñan,2023,9,0.3988120145972721,0.31440520610212463,0.29029350942815496,0.7465369119734732,-0.38101544251788766,0.2720715561257905,48428,-5.236718701029688,3.9255781000074275,-11.290955986520139,3.976857082206857,95356
City of Biñan,2023,10,0.4046447587907215,0.21055918505288512,0.4305535369288433,1.1916853568198693,-0.3633796420063735,0.17928737142819268,10921,-4.769526821551583,3.940290687696387,-10.957453165266712,3.956664034977834,95300
